genres,id,original_title
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",230222,Tarzan
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",13360,Highlander V: The Source
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",18729,"North and South, Book I"
"[{'id': 27, 'name': 'Horror'}]",15434,Seed
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",85373,StreetDance 2
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",24655,The Car
"[{'id': 35, 'name': 'Comedy'}]",244688,The Hungover Games
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",29988,Ishq
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",78383,Nurse 3-D
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",125509,Wrong Turn 5: Bloodlines
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",50326,How The West Was Fun
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",25373,A Cry in the Wild
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",200085,감기
"[{'id': 99, 'name': 'Documentary'}]",151044,McCullin
"[{'id': 35, 'name': 'Comedy'}]",5139,Le Renard et l'Enfant
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",115520,El delantal de Lili
"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",257648,白发魔女传之明月天国
"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",181330,Kevin Hart: Let Me Explain
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",121734,Las aventuras de Tadeo Jones
"[{'id': 878, 'name': 'Science Fiction'}]",140161,V: The Final Battle
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",70008,Tactical Force
"[{'id': 27, 'name': 'Horror'}]",18015,Shark Attack 3: Megalodon
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",60575,Prowl
"[{'id': 18, 'name': 'Drama'}]",250225,The Duke of Burgundy
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",256876,Red Army
"[{'id': 10749, 'name': 'Romance'}]",161529,En som deg
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",33932,Shortcut to Happiness
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",174645,Java Heat
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",19033,The Sasquatch Gang
"[{'id': 35, 'name': 'Comedy'}]",72359,Peeples
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",9817,Save the Last Dance 2
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",24116,The Skeptic
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10055,Room 6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",39227,When in Rome
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",53459,F
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",239562,The Single Moms Club
"[{'id': 27, 'name': 'Horror'}]",209901,Nothing Left to Fear
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14025,Lake Dead
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",25597,헨젤과 그레텔
"[{'id': 27, 'name': 'Horror'}]",32304,Nine Lives
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",161321,The Power of Few
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",15426,Unearthed
"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",15616,Major Movie Star
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",51250,Gun
"[{'id': 27, 'name': 'Horror'}]",19066,Rest Stop: Don't Look Back
"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 37, 'name': 'Western'}]",52916,Ehi amico... c'è Sabata. Hai chiuso!
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",77879,The Reunion
"[{'id': 99, 'name': 'Documentary'}]",293262,I Am Ali
"[{'id': 99, 'name': 'Documentary'}]",209416,Supermensch: The Legend of Shep Gordon
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",91259,Lady Cocoa
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",270303,It Follows
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",194817,Take a Girl Like You
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",269173,The Anomaly
"[{'id': 14, 'name': 'Fantasy'}]",54415,Sinbad: The Fifth Voyage
"[{'id': 99, 'name': 'Documentary'}]",152273,The Sarnos: A Life in Dirty Movies
"[{'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",24745,Sweeney Todd: The Demon Barber of Fleet Street
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",75074,Touchback
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",98582,Grupo 7
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",28635,Wishmaster 3: Beyond the Gates of Hell
"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",31183,The Magical Legend of the Leprechauns
"[{'id': 35, 'name': 'Comedy'}]",119738,Thunderstruck
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",287084,The Town that Dreaded Sundown
"[{'id': 18, 'name': 'Drama'}]",110393,Elefante blanco
"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",139662,மாற்றான்
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",14440,The Tattooist
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",19288,Leprechaun: Back 2 tha Hood
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",26588,Summer's Blood
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",38166,The Stranger
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",18616,No Man's Land: The Rise of Reeker
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",22175,The Shortcut
"[{'id': 27, 'name': 'Horror'}]",27770,Sometimes They Come Back... Again
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",37526,The Dentist 2: Brace Yourself
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",16191,Highway to Hell
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",146631,U.F.O.
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",38602,Little Lord Fauntleroy
"[{'id': 27, 'name': 'Horror'}]",30934,Tower of Evil
"[{'id': 35, 'name': 'Comedy'}]",29919,The Six Wives of Henry Lefay
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",65762,Swinging with the Finkels
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",115531,The Power and the Glory
[],253153,The Girl from Nagasaki
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",68189,Riisuttu mies
"[{'id': 18, 'name': 'Drama'}]",86240,All Fall Down
"[{'id': 35, 'name': 'Comedy'}]",9076,Nur über meine Leiche
"[{'id': 18, 'name': 'Drama'}]",56624,"Renn, wenn Du kannst"
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",222715,だれかのまなざし
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",92968,Time Freak
"[{'id': 18, 'name': 'Drama'}]",98612,Über uns das All
"[{'id': 18, 'name': 'Drama'}]",114982,Adieu au langage
"[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",59298,ピアノの森
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",38020,Planet of Dinosaurs
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",160704,베를린
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",242452,변호인
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",118139,The Hatchet Man
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",269165,Die zwölf Geschworenen
"[{'id': 18, 'name': 'Drama'}]",185207,The Final Girl
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",276819,Dot and the Whale
"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3483,The Blood of Fu Manchu
"[{'id': 18, 'name': 'Drama'}]",63139,All Things Fall Apart
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",44678,Altitude
"[{'id': 35, 'name': 'Comedy'}]",19254,Carry On Cabby
"[{'id': 35, 'name': 'Comedy'}]",19300,Carry On Behind
"[{'id': 35, 'name': 'Comedy'}]",26190,Carry On Cruising
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",61411,Che!
"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",47212,China Girl
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",88359,Cops and Robbers
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",25441,Never a Dull Moment
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",47891,Cyrus: Mind of a Serial Killer
"[{'id': 18, 'name': 'Drama'}]",114286,Memoria de Mis Putas Tristes
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",234567,Get a Horse!
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",277432,Happy New Year
"[{'id': 35, 'name': 'Comedy'}]",46967,Bill Burr: Let It Go
"[{'id': 35, 'name': 'Comedy'}]",32836,Bill Burr: Why Do I Do This?
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",23338,Pride of the Bowery
"[{'id': 99, 'name': 'Documentary'}]",63472,His Way
[],209369,Into the Sun
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",177566,Jack the Giant Killer
"[{'id': 18, 'name': 'Drama'}]",113237,Lost Boundaries
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",23178,Elvis and Me
[],86131,Child of Rage
"[{'id': 10751, 'name': 'Family'}]",61550,Christmas Every Day
"[{'id': 35, 'name': 'Comedy'}]",15671,Picture This
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",174594,Going Straight
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",64084,Scorned
"[{'id': 35, 'name': 'Comedy'}]",58231,Mardi Gras: Spring Break
"[{'id': 27, 'name': 'Horror'}]",86901,The Face of Marble
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",68659,The Horsemen
"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",147764,The Man Who Shook the Hand of Vicente Fernandez
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",109161,The Squeeze
"[{'id': 28, 'name': 'Action'}]",237925,The Squeeze
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",15558,Journey to the End of the Night
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",29077,The Bride
"[{'id': 27, 'name': 'Horror'}]",38157,Wishmaster 4: The Prophecy Fulfilled
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",91979,Will
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",243568,Lizzie Borden Took An Ax
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",31179,Tim
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",36251,Switching Goals
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",32845,Wrong Side of Town
"[{'id': 35, 'name': 'Comedy'}]",29083,Snowboard Academy
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",111443,Fin
"[{'id': 27, 'name': 'Horror'}, {'id': 37, 'name': 'Western'}]",47914,The White Buffalo
"[{'id': 27, 'name': 'Horror'}]",42185,Shark Attack
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",14862,Killer Movie
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",26817,Sex and the Single Girl
"[{'id': 27, 'name': 'Horror'}]",13903,The Wizard of Gore
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",41275,Python
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",269495,Ei Kiitos
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}]",229839,Grave Halloween
"[{'id': 27, 'name': 'Horror'}]",254188,At the Devil's Door
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",167683,Flores Raras
"[{'id': 18, 'name': 'Drama'}]",215931,Beneath the Harvest Sky
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",4344,Hotel Very Welcome
"[{'id': 18, 'name': 'Drama'}]",3539,Kammerflimmern
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12115,"L'amour, l'argent, l'amour"
[],80472,Roskisprinssi
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",48193,Ator il guerriero di ferro
"[{'id': 80, 'name': 'Crime'}]",260872,I contrabbandieri di Santa Lucia
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",292133,Battaglie negli spazi stellari
"[{'id': 878, 'name': 'Science Fiction'}]",47605,Anno zero - guerra nello spazio
"[{'id': 18, 'name': 'Drama'}]",168320,The Weight of Elephants
"[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",158013,Zanna Bianca e il cacciatore solitario
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",67298,Lisztomania
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",29352,"Superuomini, superdonne, superbotte"
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",96106,Le amazzoni - donne d'amore e di guerra
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",105083,Il tuo dolce corpo da uccidere
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",211179,The Magnificent Gladiator
"[{'id': 27, 'name': 'Horror'}]",112481,Rattlers
"[{'id': 36, 'name': 'History'}]",240334,Blablablá
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",48594,El habitante incierto
"[{'id': 10749, 'name': 'Romance'}]",216440,Paraíso
[],276120,The (Dead Mothers) Club
[],317247,Confessor Caressor
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",287169,The Studio Murder Mystery
"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",70738,Midnight Mary
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",58448,Knockout
"[{'id': 35, 'name': 'Comedy'}]",295689,Goofy Movies Number One
"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",174442,Bosko's Parlor Pranks
"[{'id': 99, 'name': 'Documentary'}]",201783,Tapia
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",151509,Trapped in the Closet: Chapters 23-33
"[{'id': 18, 'name': 'Drama'}]",247691,Three Brave Men
"[{'id': 18, 'name': 'Drama'}]",262176,The Great Gatsby
[],218582,Thieves Fall Out
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",79631,Merlusse
"[{'id': 99, 'name': 'Documentary'}]",137654,Open Heart
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",167882,The Gift of Love
"[{'id': 18, 'name': 'Drama'}]",257925,忠臣蔵
"[{'id': 80, 'name': 'Crime'}]",45627,This Side of the Law
"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",104606,神打
"[{'id': 12, 'name': 'Adventure'}]",186691,Women in the Wind
"[{'id': 37, 'name': 'Western'}]",258200,The Lone Ranger
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}]",287299,Katt Williams: Priceless: Afterlife
"[{'id': 18, 'name': 'Drama'}]",241552,Take a Giant Step
"[{'id': 18, 'name': 'Drama'}]",90949,Pets
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",218369,That Girl From Paris
[],76380,Swedenhielms
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}]",102517,Sebastian Maniscalco: What's Wrong with People?
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",125229,薄桜記
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",39766,The Challenge
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",40502,Newcastle
"[{'id': 18, 'name': 'Drama'}]",44025,Mr. Denning Drives North
"[{'id': 18, 'name': 'Drama'}]",262454,Manèges
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",87936,Beautiful Stranger
"[{'id': 99, 'name': 'Documentary'}]",205608,Without Lying Down: Frances Marion and the Power of Women in Hollywood
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",200358,みなさん、さようなら
"[{'id': 99, 'name': 'Documentary'}]",132709,Rebirth
"[{'id': 18, 'name': 'Drama'}]",54602,Skateland
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",30178,Stuart Little 3: Call of the Wild
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",73290,Urban Explorer
"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",29812,The Substitute 2: School's Out
"[{'id': 53, 'name': 'Thriller'}]",176570,Shadow People
"[{'id': 27, 'name': 'Horror'}]",24330,Seventh Moon
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",16174,Snow Queen
"[{'id': 28, 'name': 'Action'}]",56913,Sacrifice
"[{'id': 18, 'name': 'Drama'}]",44919,The Old Maid
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",50687,Maniac Cop 3
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",74911,Step By Step
"[{'id': 80, 'name': 'Crime'}]",25507,The Get-Away
"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",108789,Odia il prossimo tuo
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",171363,Pimp Bullies
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",81649,Pink Saris
"[{'id': 18, 'name': 'Drama'}]",208447,Espacio interior
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",94720,Sang Penari
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",52448,Witch's Night Out
[],137651,Kings Point
"[{'id': 18, 'name': 'Drama'}]",193873,The Seventh Sin
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",213955,The Green Hornet
[],142897,Mantle
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",185110,Onibi
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",45235,Pickup Alley
[],237549,Long Day's Journey Into Night
"[{'id': 12, 'name': 'Adventure'}]",177440,The Golden Hawk
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",121369,Summer of the Seventeenth Doll
"[{'id': 99, 'name': 'Documentary'}]",75337,Too Tough to Die: A Tribute to Johnny Ramone
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",270672,The Formula
"[{'id': 18, 'name': 'Drama'}]",185078,Senza pietà
"[{'id': 10402, 'name': 'Music'}]",259593,Where Do We Go from Here?
"[{'id': 35, 'name': 'Comedy'}]",97024,The Man in Possession
